,Unnamed: 0,date_time,tick_num,open,high,low,close,volume,cum_buy_volume,cum_ticks,cum_dollar_value,avg,upper,lower,side,mom1,mom2,mom3,mom4,mom5,log_ret,volatility,autocorr_1,autocorr_2,autocorr_3,autocorr_4,autocorr_5,log_t1,log_t2,log_t3,log_t4,log_t5,fast_mavg,slow_mavg,rsi,srsi,sma
4891,4891,2018-04-24 05:20:00,48244,14.18,14.1991,14.1786,14.1991,56694.81,32110.77,4,804477.053695,13.934976449855466,14.284518552660177,13.585434347050759,-1.0,0.0010151783259426672,-0.004975438153902223,0.0006412966878082128,0.009534305012442346,0.017856630824372832,0.0010146633809036132,0.005049912100462431,-0.03853093659023179,-0.08536116478504137,-0.20498198719230265,0.005035123730923987,0.13893868714222954,-0.006002520236664033,0.005628948000719003,0.00884804923013105,0.008209933674445669,-0.002863280410015268,14.121271428571431,13.951446666666666,86.0,61.18494837023327,1.0
4906,4906,2018-04-24 12:10:00,48326,14.761,14.761,14.7071,14.7071,80153.97,40795.13,2,1181031.309694,14.257400695934837,14.689834335094464,13.824967056775206,-1.0,0.00650834930194355,0.014317735094313775,0.018285674721318257,0.029332306830907037,0.022746870653685747,0.00648726144526357,0.005491041906015293,-0.18159682602930088,0.13657116220670254,-0.030906945640759107,0.0830923786582172,-0.06383203829059764,0.007728942859672293,0.0039042979543340017,0.010789843984886359,-0.006418328158757093,0.009341128415717659,14.453700000000007,14.291713333333336,89.0,59.623730484620474,1.0
4907,4907,2018-04-24 12:25:00,48329,14.7962,14.8001,14.6302,14.6302,58200.98,44721.99000000001,3,858994.8198620002,14.291291541758941,14.735289719587369,13.847293363930511,-1.0,-0.005228767058087613,0.001245551601423589,0.009014103934618543,0.012961296129613055,0.02395016797312421,-0.0052424848997212345,0.0055731601653203604,-0.20357093412659355,0.10093260233733138,-0.04137874166104902,0.03367839839860507,-0.02478274549214982,0.00648726144526357,0.007728942859672293,0.0039042979543340017,0.010789843984886359,-0.006418328158757093,14.508542857142864,14.315073333333334,77.0,59.755705838239706,1.0
4908,4908,2018-04-24 12:40:00,48332,14.6499,14.6499,14.59,14.5978,52773.12,36975.91,3,770925.4354709998,14.319155947053584,14.763628800038349,13.874683094068814,-1.0,-0.0022145972030458427,-0.007431784648231244,-0.0009718039967150373,0.006779544122211156,0.010717994876410676,-0.0022170530499097123,0.005570364717025333,-0.1991077853352113,0.09563277448757296,-0.05320889878610982,0.022523908271511444,-0.052394170551037414,-0.0052424848997212345,0.00648726144526357,0.007728942859672293,0.0039042979543340017,0.010789843984886359,14.539657142857148,14.340913333333335,71.0,59.970385732254044,1.0
4955,4955,2018-04-25 00:35:00,48475,14.59,14.59,14.59,14.59,53723.02,53723.02,1,783818.8618,15.137395185040093,15.679192258672805,14.595598111407375,1.0,0.0007682388125223039,-0.023427041499330614,-0.024876020906016483,-0.03310248848537056,-0.04298373925078547,0.0007679438681345019,0.008680848423802586,0.16344746931095114,-0.008429149115735661,0.03837530886555118,-0.07686028228671662,0.2088630833681628,-0.024473761038111608,-0.0014848408531005222,-0.008472117146848923,-0.01027212112511844,-0.014954559740920638,14.982971428571437,15.259233333333334,18.0,48.9688883607266,-1.0
4956,4956,2018-04-25 00:45:00,48477,14.8286,14.9279,14.8286,14.9279,70656.26,70656.26,2,1051589.608411,15.118350168218264,15.643161878521012,14.593538457915516,1.0,0.02315969842357779,0.02394572941531536,-0.0008099062918339728,-0.002292443624600682,-0.010709433712183912,0.022895582726849103,0.009225327551124944,0.16858446200051042,-0.1471506658927251,-0.004403405646016354,-0.13132941876987714,0.10117824001696236,0.0007679438681345019,-0.024473761038111608,-0.0014848408531005222,-0.008472117146848923,-0.01027212112511844,14.904814285714293,15.234026666666667,45.0,47.68436316422097,-1.0
4965,4965,2018-04-25 02:55:00,48503,15.55,15.55,15.3346,15.3346,80465.23000000001,0.0,2,1243682.279722,15.194028787541866,15.675689842815421,14.71236773226831,-1.0,-0.022034298250648843,-0.014359172130093856,0.004888597640891224,0.015549874832779144,0.01402545875351291,-0.022280679348218424,0.009668071251518123,0.12401348400682365,-0.208280577841474,0.2277603680564912,0.12565971754552047,-0.05023734105226102,0.007817416668363109,0.019339949928271597,0.010553527156261122,-0.0015022022988824268,0.009000542336073279,15.291714285714292,15.053220000000001,56.0,42.57043307130572,1.0
4973,4973,2018-04-25 04:00:00,48516,14.5505,14.5505,14.5505,14.5505,64632.16,64632.16,1,940430.24408,15.029328268627632,15.611665377629876,14.446991159625387,1.0,0.01146988286816586,-0.010170068027210877,-0.031245422708691236,-0.028217458091231,-0.03832045630291536,0.01140460245986219,0.011295865288190252,0.0607399263528085,-0.08814623977237966,0.2749714318655985,0.22883683364920515,-0.17731396558886095,-0.0216267389563205,-0.02152183688341713,0.003120751512525555,-0.010450776604088665,-0.013112337124051798,14.869871428571436,15.116900000000005,34.0,46.26939178617632,-1.0
4977,4977,2018-04-25 04:40:00,48524,14.1801,14.1801,14.1801,14.1801,59948.48,0.0,1,850075.4412479999,14.83448936454316,15.514615361443395,14.15436336764292,1.0,-0.00492621207974564,-0.03008891928864565,-0.035360784767243365,-0.025456169891069025,-0.014278266309825982,-0.004938385859342365,0.01176262403623647,0.07707619437189528,-0.16953294341786895,0.14814019110816914,0.2875168818466672,-0.10272248131907068,-0.02561249519699782,-0.0054502367188309355,0.01021533375223127,0.01140460245986219,-0.0216267389563205,14.483757142857149,14.935633333333339,34.0,41.228153453271254,-1.0
4979,4979,2018-04-25 05:00:00,48528,14.255999999999998,14.3655,14.255999999999998,14.3655,77820.4,77820.4,2,1113548.4119850001,14.736020135986081,15.440106693047225,14.03193357892493,1.0,0.01459152900295946,0.013074660968540595,0.00808404033599297,-0.017407660738714026,-0.02274845407111603,0.014486097015420809,0.011945968731065484,0.07646653175253335,-0.17874695948619784,0.08056633510166264,0.2698780670695977,-0.07208704922860823,-0.0014961716330663675,-0.004938385859342365,-0.02561249519699782,-0.0054502367188309355,0.01021533375223127,14.403600000000008,14.754720000000004,40.0,37.77476535915896,-1.0
4995,4995,2018-04-25 10:30:00,48594,13.6835,13.7387,13.6835,13.7387,75865.72,25241.96,2,1039501.935812,14.342391319492071,14.980932935428712,13.703849703555427,1.0,-0.0028306611408289717,-0.027348672566371742,-0.029279804424472426,-0.023546552949538117,-0.03790616246498602,-0.002834675038521528,0.012839722603046916,0.08071373555110639,-0.23858164065585005,0.14894130129605326,0.2260980012522241,-0.14741059827057315,-0.024894933940911468,-0.0019874043340295518,0.005888810240236353,-0.014815085785140347,-0.011336063573113451,14.083900000000005,14.340620000000005,24.0,36.92751602194636,-1.0
4996,4996,2018-04-25 10:40:00,48596,13.755,13.755,13.4999,13.4999,110709.63,24651.32,2,1500857.485769,14.265801199538245,14.979421469098591,13.552180929977894,1.0,-0.01738155720701373,-0.020163017049289692,-0.04425486725663719,-0.04615243303587202,-0.04051883439943138,-0.0175343900435303,0.01301065233687096,0.08310227728659532,-0.1845974657393527,0.14439135244637225,0.2040564864825175,-0.12230385704803907,-0.002834675038521528,-0.024894933940911468,-0.0019874043340295518,0.005888810240236353,-0.014815085785140347,13.949200000000005,14.271613333333335,19.0,35.56756116832468,-1.0
4997,4997,2018-04-25 10:45:00,48597,13.1999,13.1999,13.1999,13.1999,78034.06,0.0,1,1030041.788594,14.168901090489314,14.996420344983392,13.341381835995236,1.0,-0.022222386832495108,-0.03921768435150341,-0.0419373335172053,-0.06549380530973459,-0.06734920264818313,-0.02247302420348829,0.013258452652622902,0.10666097731280147,-0.17414856018835842,0.2024633397077348,0.20693118566621602,-0.13451606151596635,-0.0175343900435303,-0.002834675038521528,-0.024894933940911468,-0.0019874043340295518,0.005888810240236353,13.794900000000005,14.178940000000004,15.0,33.55905569546133,-1.0
4998,4998,2018-04-25 10:55:00,48599,13.3801,13.7,13.3801,13.7,55304.53,55304.53,2,748316.540714,14.12627371862665,14.94203316207234,13.310514275180962,1.0,0.03788665065644437,0.014822332017274231,-0.0028168604016391985,-0.0056395479651901725,-0.030088495575221308,0.03718657902802613,0.014383043098882772,0.021012654991554115,-0.2124684781177116,0.19434355142776424,0.09008882044137953,-0.12394402459388415,-0.02247302420348829,-0.0175343900435303,-0.002834675038521528,-0.024894933940911468,-0.0019874043340295518,13.742042857142858,14.106266666666668,42.0,32.73452259392373,-1.0
5040,5040,2018-04-26 04:55:00,48815,14.1298,14.1691,14.1205,14.1691,69406.16,46624.93,3,981203.959451,13.675217123042364,14.137939598980141,13.21249464710459,-1.0,0.010591558135885748,0.018626887131560018,0.022308963268133253,0.041853248920948,0.046076042820228924,0.010535860521848406,0.01422205352893455,-0.16805023317143394,-0.06145401635134689,0.365123388718502,-0.14773740908807692,-0.12642484064428702,0.007919670761075803,0.003608227206837622,0.018937338954716942,0.004044964236738391,0.0049513295421159675,13.797514285714293,13.567066666666667,80.0,45.504923611839295,1.0
5041,5041,2018-04-26 05:05:00,48817,14.104000000000001,14.1692,14.104000000000001,14.1692,51818.79,27882.46,2,732670.150552,13.720124657311242,14.21235587943974,13.227893435182743,-1.0,7.0576112809472855e-06,0.010598690498266894,0.01863407620416968,0.022316178327405067,0.04186060191619068,7.057586375758262e-06,0.014063859655985163,-0.16049523433546425,-0.06501910247923927,0.3422541651712052,-0.15302623193881754,-0.15921854289303247,0.010535860521848406,0.007919670761075803,0.003608227206837622,0.018937338954716942,0.004044964236738391,13.896242857142866,13.614806666666665,79.0,47.34647571262752,1.0
5084,5084,2018-04-26 20:55:00,49007,14.4133,14.4133,14.41,14.41,52236.43,26828.37,2,752815.489921,14.177424880214536,14.41856868001312,13.936281080415954,-1.0,0.0027835768963118124,0.010526020519078028,0.006566079910589551,0.01051893408134652,0.01172505792319023,0.002779709920497364,0.00798513570665554,0.11921293640509255,-0.2373773342419506,-0.10703728669818917,0.2285853579635081,-0.22129012373628187,0.007691297752093095,-0.003926390564938932,0.0039193779176294186,0.0011928570337009778,0.009424316025165693,14.281185714285725,14.190686666666664,85.0,54.59675764528039,1.0
5096,5096,2018-04-26 23:30:00,49038,14.6801,14.6801,14.5882,14.6278,50330.1,27874.12000000001,4,736079.58389,14.378354685120206,14.670388269375579,14.086321100864833,-1.0,-0.0018628327339969,0.007070519307956546,0.009726028342847748,0.014776479729167404,0.012907335853864721,-0.0018645699646762106,0.006136466638431138,0.0723010169858821,-0.0513749913804382,-0.14450799134215248,0.0081808312926243,-0.5202653292283216,0.008910210353405112,0.00263339460055656,0.004989336237539278,-0.0018436251158746586,0.0018020020955633602,14.509500000000017,14.421213333333334,74.0,60.94284165120981,1.0
5097,5097,2018-04-27 00:00:00,49044,14.5964,14.687999999999999,14.5964,14.6,55982.41,16075.11,6,819172.5218509998,14.398504259200188,14.693669356286955,14.103339162113418,-1.0,-0.0019004908461970336,-0.003759783283635021,0.005156591004537026,0.007807053268815256,0.012847906318506077,-0.001902299070297264,0.006121454568549604,0.049892253173930604,-0.08960562875727293,-0.12566136717148,0.06427467332107524,-0.5188017474193943,-0.0018645699646762106,0.008910210353405112,0.00263339460055656,0.004989336237539278,-0.0018436251158746586,14.535871428571443,14.443886666666668,74.0,61.0516015157235,1.0
5127,5127,2018-04-27 14:20:00,49216,14.4498,14.5171,14.4263,14.5171,57154.34,32696.74,7,827019.488878,14.480886201653956,14.62987655789628,14.331895845411632,1.0,0.003969653588940192,0.01215243885433792,0.0030124019760251475,-0.001918184943279555,0.0003996885186026145,0.0039617953037138776,0.005534405892550947,-0.13805550596053812,-0.0631272455865482,0.14449062530462653,-0.08246201683091893,-0.017766543132131062,0.008117395496798352,-0.009071317015777236,-0.004927900800753893,0.002319635680442911,-0.0019758158386511404,14.48420000000001,14.508293333333333,42.0,49.546247924753104,-1.0
5130,5130,2018-04-27 15:40:00,49232,14.6478,14.6478,14.5684,14.5684,54016.76,12551.72,6,789043.142385,14.511823893053313,14.672819137411613,14.350828648695016,-1.0,-0.008648906127726064,0.0012164363226512265,0.0035337636304773046,0.007517445036895777,0.015729146331260324,-0.00868652498134459,0.005708694009361726,-0.1796550334058635,-0.05846211729052151,0.17363232002919432,-0.2411155116373199,-0.004031660587883629,0.009902222044779307,0.0023118374947439517,0.0039617953037138776,0.008117395496798352,-0.009071317015777236,14.515385714285722,14.530779999999998,61.0,49.900422854819936,-1.0
5137,5137,2018-04-27 18:50:00,49270,14.7442,14.7533,14.7089,14.7378,50774.67,23697.01,6,747904.2013679999,14.58797558200383,14.763679382196855,14.412271781810805,-1.0,0.0007061667368306601,0.005924510272336425,0.00805745554035564,0.007024256918346517,0.010130226182316626,0.000705917518420307,0.005689345686834143,-0.20902421062335205,0.0498980127753586,0.0718293720211196,-0.21388834401236492,0.0903567953922986,0.005201111852804363,0.002118138197543473,-0.0010254658222166313,0.0030795576091549037,-0.005161434097004314,14.660957142857153,14.58529333333333,73.0,50.8491202415585,1.0
5143,5143,2018-04-27 21:00:00,49296,14.217,14.2381,14.1429,14.1429,59800.57,11514.48,4,848828.9754260002,14.502887192088693,14.774247103623765,14.231527280553625,1.0,-0.005331007757390038,-0.021049352806811084,-0.029313658201784557,-0.02664143152099108,-0.032050755584757014,-0.005345268283809102,0.0062289224564292655,-0.05602185865101855,0.04827160326977732,0.11918433804978153,-0.10135681584638023,0.045067266084024116,-0.015928780885719362,-0.008477839659869256,0.0027491426249217628,-0.005572880331093265,-0.008627263977115884,14.465371428571437,14.56069333333333,16.0,47.13750463212981,-1.0
5144,5144,2018-04-27 21:25:00,49301,14.1865,14.3087,14.1865,14.25,53259.26,46737.94,5,759590.9237280001,14.479897447353355,14.76172804189502,14.198066852811694,1.0,0.007572704325138568,0.002201326422246685,-0.013636049006714113,-0.021962937542896355,-0.019270474879559463,0.007544175336943848,0.006317117044362091,-0.09281841379223377,-0.022578419662516426,0.07686448832485214,-0.08735550870885837,0.02523433723491443,-0.005345268283809102,-0.015928780885719362,-0.008477839659869256,0.0027491426249217628,-0.005572880331093265,14.395685714285722,14.53099333333333,27.0,45.99127290598755,-1.0
5145,5145,2018-04-27 21:55:00,49307,14.279000000000002,14.3658,14.279000000000002,14.2821,51773.22,28854.37000000001,6,741244.5438140002,14.461915861230327,14.744487196919875,14.179344525540776,1.0,0.002252631578947284,0.009842394416986757,0.004458916778608435,-0.01141413442237138,-0.019759780370624647,0.00225009820821942,0.006186031625705911,-0.07446430852410002,-0.02284001203903207,0.0481502950937562,-0.07147130917231295,-0.04847587871057612,0.007544175336943848,-0.005345268283809102,-0.015928780885719362,-0.008477839659869256,0.0027491426249217628,14.348671428571436,14.511906666666665,35.0,44.6469029259825,-1.0
5152,5152,2018-04-28 01:10:00,49346,14.6966,14.76,14.5515,14.5515,51106.3,27772.8,4,751341.761664,14.475456781325688,14.736606199118574,14.214307363532805,-1.0,-0.00819264297934108,-0.007015005834464905,0.006334760268051687,0.021903705160257303,0.015776063662699347,-0.008226387107611366,0.006617953132569472,0.01902983774309567,-0.08544793991347346,-0.0458594700513365,-0.007860859706579746,0.162431811427434,0.001186660440689824,0.01335450667684901,0.015352485375722312,-0.006014350303972904,-0.0030528203031172647,14.46740000000001,14.42158,58.0,41.141755638008156,1.0
5153,5153,2018-04-28 01:35:00,49351,14.57,14.6543,14.548,14.6543,55530.57,40031.34,5,808995.216148,14.491715255750627,14.752950959047945,14.230479552453316,-1.0,0.007064563790674328,-0.0011859566376084538,0.0,0.0134440763767385,0.029123009073288575,0.007039726666921542,0.006667327503586261,-0.021588402988856715,-0.09956205880057972,-0.01377638095422068,0.06402281178525387,0.12655451358543632,-0.008226387107611366,0.001186660440689824,0.01335450667684901,0.015352485375722312,-0.006014350303972904,14.508114285714298,14.424453333333332,58.0,41.826581399756826,1.0
5158,5158,2018-04-28 04:25:00,49385,14.866,14.8785,14.8259,14.860999999999999,63329.06,29382.75,7,941093.141708,14.586718713792912,14.889832166775038,14.283605260810793,-1.0,-0.0012030459240938152,0.010917995986531093,0.02207702888583229,0.01371077762619377,0.01410507496093305,-0.0012037701647629186,0.006711045785518342,0.006109524282081701,-0.2152792370183615,0.08588188378733143,0.05756177737074735,0.014095288309420204,0.01206259512951213,0.01097803470630998,-0.008219224353132049,0.0003888887042728939,0.007039726666921542,14.6923142857143,14.539906666666665,67.0,48.778505089880454,1.0
5164,5164,2018-04-28 06:25:00,49409,15.0479,15.0479,14.9999,14.9999,50847.14,11500.09,4,764085.723196,14.740219148362891,15.1015684665914,14.378869830134382,-1.0,-0.002838605028386065,0.0028682222370794985,0.008328851841893137,0.007583797944515247,0.01350675675675683,-0.002842641508097099,0.006712272409111914,0.020333779397889374,-0.2431881407756569,0.05970272337782793,0.10072443633972157,-0.022336600180661373,0.005706758244228728,0.005430241614365894,-0.0007391728320964576,0.005861168124850824,-0.004113151006363225,14.917642857142868,14.782313333333331,77.0,56.35965195615492,1.0
